,songlist,watch_num,sub_num,time,up,url,content
264,【洛天依&amp;乐正绫】乱尘戏【原创pv付】,2.3,398,2017-04-18,颜兮君,www.bilibili.com/video/av9937260?from=search&seid=12702124884784596400,
268,【言和·乐正龙牙】四季折之羽【龙言向】,2.3,440,2017-06-28,问剑不得,www.bilibili.com/video/av11702794?from=search&seid=12702124884784596400,
259,【乐正绫原创】逢雪怜牡丹 - 魔道祖师金凌角色曲 by 一堆拼音 (pv付),2.3,483,2017-07-21,一堆拼音yiduipinyin,www.bilibili.com/video/av12430861?from=search&seid=17041425843433993848,
273,【洛天依X皓月】国风原创曲——洛神卷,2.2,788,2012-08-13,皓月-moonqshine,www.bilibili.com/video/av333906?from=search&seid=5525186386562034786,
274,【洛天依原创】古浪客栈魔法幻想曲【裕剑流】伪中国风,2.2,950,2013-05-30,裕剑流P,www.bilibili.com/video/av583535?from=search&seid=5525186386562034786,
272,【洛天依】-牵丝戏-【自调 (伪) 戏腔】,2.2,530,2015-02-22,白衣小昭,www.bilibili.com/video/av2032258?from=search&seid=12702124884784596400,
276,【洛天依】风萤月,2.1,489,2012-11-03,阿虚kyon,www.bilibili.com/video/av387264?from=search&seid=12702124884784596400,
280,【洛天依·言和】牵丝戏,2.1,313,2015-04-02,內田小鳥,www.bilibili.com/video/av2168742?from=search&seid=12702124884784596400,
283,【芝麻糊天依】奇妙与旋律.小清新民国风(Days乐团，Ray雷）,2.1,539,2015-11-08,Days的Wing翼,www.bilibili.com/video/av3190899?from=search&seid=10756944575212215454,
275,【星尘V4】风萤月【原pv】,2.1,577,2016-05-05,黑方Serge,www.bilibili.com/video/av4565738?from=search&seid=12702124884784596400,
279,【洛天依 乐正绫】步戏【翻唱】【一图流】,2.1,428,2016-05-29,IcyDesiRe,www.bilibili.com/video/av4799752?from=search&seid=12702124884784596400,
277,【乐正绫翻唱】染殇【溱绫/洋芋/司令】【pv付】,2.1,438,2016-07-21,溱绫西陌,www.bilibili.com/video/av5425267?from=search&seid=12702124884784596400,
281,【洛天依原创】秋月泪【小新Xin-Kun】【中国风Dubstep】,2.1,438,2016-08-08,小新X-K,www.bilibili.com/video/av5715291?from=search&seid=5525186386562034786,
278,【乐正龙牙】少年西游行【原创燃曲】斗破九天云霄【归墟】,2.1,652,2017-07-14,O2O归墟原创,www.bilibili.com/video/av12183764?from=search&seid=12702124884784596400,
282,【初音未来＋全中文VOCALOID】 christmas eve 中文版 【ごぼうP】,2.1,858,2017-09-22,ごぼうP,www.bilibili.com/video/av14680379?from=search&seid=5525186386562034786,
284,【洛天依】红尘客栈,2,837,2013-01-14,萌蛇,www.bilibili.com/video/av440640?from=search&seid=16004111459719531347,
294,【洛天依】《涛声依旧》经典中国风老歌翻唱（烂兔子P）,2,790,2013-07-05,鸣子兔,www.bilibili.com/video/av632675?from=search&seid=5525186386562034786,
286,【洛天依翻唱】【古风】锦鲤抄,2,476,2013-07-07,锦夜VomyraK,www.bilibili.com/video/av636566?from=search&seid=16004111459719531347,
293,【洛天依x言和】中国结【国庆原创贺曲】,2,770,2013-10-02,康师傅の海鲜面,www.bilibili.com/video/av780342?from=search&seid=5525186386562034786,
288,【洛天依・言和】四季折之羽【古风填词】,2,629,2014-03-11,內田小鳥,www.bilibili.com/video/av1005641?from=search&seid=16004111459719531347,
295,【洛天依原创】寄清梦【小爱P】,2,523,2014-09-19,小爱P,www.bilibili.com/video/av1543115?from=search&seid=9582679352301169375,
292,【洛天依】相思垢【汉服中国风MMDPV】,2,380,2014-12-08,御海龙,www.bilibili.com/video/av1783978?from=search&seid=5525186386562034786,
290,【乐正绫】棠梨煎雪,2,441,2015-07-20,苏若藓,www.bilibili.com/video/av2598398?from=search&seid=16004111459719531347,
285,【乐正绫】权御天下（高音质版）【原PV付】,2,669,2015-08-20,夏千夜,www.bilibili.com/video/av2769928?from=search&seid=16004111459719531347,
289,【乐正龙牙、乐正绫】惊鸿一面【调：鬼面P】,2,545,2017-07-06,鬼面P,www.bilibili.com/video/av11922844?from=search&seid=16004111459719531347,
287,【乐正龙牙·KAITO·镜音连】将进酒【中日双语调教】,2,1196,2017-08-09,雪银_,www.bilibili.com/video/av13130678?from=search&seid=16004111459719531347,
291,【洛天依原创】琴铮铮【红颜志】,2,364,2017-08-26,阿原Adam,www.bilibili.com/video/av13820287?from=search&seid=5525186386562034786,
300,【快晴出品】天依中国风计划第一弹 《芊芊》,1.9,754,2012-08-07,快晴魔理沙,www.bilibili.com/video/av329092?from=search&seid=9582679352301169375,
297,【洛天依&amp;VY1原创】落樱谣【不动声社】,1.9,736,2013-08-29,不动声社,www.bilibili.com/video/av737993?from=search&seid=16004111459719531347,
298,【洛天依原创】长青赋【古风PV付】,1.9,572,2015-07-04,安陵影钦,www.bilibili.com/video/av2524925?from=search&seid=16004111459719531347,
296,【洛天依·乐正绫古风原创曲】展眉（原创PV付）,1.9,380,2016-04-02,墨白茜兔,www.bilibili.com/video/av4250993?from=search&seid=16004111459719531347,
299,【言和中国风原创】半世流殇【附原创PV】（Varied）,1.9,855,2016-08-04,废柴の琉璃酱,www.bilibili.com/video/av5648906?from=search&seid=9582679352301169375,
305,【洛天依】沧海红颜【古风填词】,1.8,589,2013-03-23,花间月饼,www.bilibili.com/video/av511635?from=search&seid=16004111459719531347,
306,【洛天依中国风翻唱】三国杀,1.8,690,2013-08-13,yoyo幫尼,www.bilibili.com/video/av706029?from=search&seid=9582679352301169375,
301,【洛天依翻唱】卷珠帘【PV付】,1.8,604,2014-01-24,TUSAO迪克,www.bilibili.com/video/av926932?from=search&seid=16004111459719531347,
307,【Sr】参商【洛天依翻唱】,1.8,599,2014-04-14,西凉若若,www.bilibili.com/video/av1062825?from=search&seid=16952706933758319340,
304,【洛天依古风原创】问君【无名社X醉秋辞】,1.8,396,2014-09-25,无名社,www.bilibili.com/video/av1558815?from=search&seid=16004111459719531347,
302,【洛天依原创】妃倾天下【古风】,1.8,313,2016-09-17,林子丶点滴,www.bilibili.com/video/av6324735?from=search&seid=16004111459719531347,
303,【初音调教手册vol.3】这些中文p主，才是b站元気的电力！乾杯！,1.8,404,2017-05-09,极地Gdgames,www.bilibili.com/video/av10430172?from=search&seid=16004111459719531347,
312,【洛天依】月西江【锦落社】,1.7,657,2013-06-27,漂泊的木筏,www.bilibili.com/video/av620325?from=search&seid=336560757642404073,
315,【洛天依】会日何难 v2,1.7,466,2013-10-25,吾不禁英俊地笑了起来,www.bilibili.com/video/av809194?from=search&seid=336560757642404073,
317,【初音MIKU×Kaito】本能寺之月 （《权御天下》日文版）【汉译付】【PV付】,1.7,383,2015-05-23,不地川,www.bilibili.com/video/av2354331?from=search&seid=336560757642404073,
316,【洛天依原创】尘梦忆仙（记仙剑20周年）,1.7,540,2015-08-20,苏若藓,www.bilibili.com/video/av2773287?from=search&seid=336560757642404073,
311,【花柳斋出品】孙尚香【南北组古风原创】,1.7,482,2016-02-15,空气凝,www.bilibili.com/video/av3842718?from=search&seid=16004111459719531347,
319,【ZIBO】我的世界【洛天依原创曲】,1.7,461,2016-02-27,ZIBO资博,www.bilibili.com/video/av3967318?from=search&seid=9582679352301169375,
310,【折v】化萤之戏【星尘】【牵丝戏+腐草为萤】【短版】,1.7,595,2016-04-30,折折折折v,www.bilibili.com/video/av4509730?from=search&seid=16004111459719531347,
313,【洛天依】不老梦,1.7,302,2016-09-17,苏若藓,www.bilibili.com/video/av6311051?from=search&seid=336560757642404073,
318,【徐娇feat洛天依-原创PV付】武娘,1.7,1132,2016-11-11,郑宫宫,www.bilibili.com/video/av7049945?from=search&seid=9582679352301169375,
314,【乐正绫原创弦乐古风】久徊【星辉p】,1.7,580,2016-12-02,星辉_p,www.bilibili.com/video/av7349411?from=search&seid=336560757642404073,
309,【东方栀子Blossom】和光同尘【新音源配布曲（冬）】【栀子同人社】,1.7,544,2016-12-27,东方栀子Blossom,www.bilibili.com/video/av7719689?from=search&seid=16004111459719531347,
308,【洛天依言和乐正绫原创】不闻情歌【litterzy】,1.7,484,2017-10-09,litterzy,www.bilibili.com/video/av15228907?from=search&seid=16004111459719531347,
329,【洛天依原创曲】再见，地球【咏吟轩】（自我洗白作）,1.6,588,2013-07-19,桐叶_tongye,www.bilibili.com/video/av658350?from=search&seid=17555914592696418784,
320,【洛天依中国风翻唱】&quot;芊芊&quot;再临！,1.6,534,2013-07-30,yoyo幫尼,www.bilibili.com/video/av677545?from=search&seid=336560757642404073,
323,【洛天依古风原创】剑洒天霁【无名社X醉秋辞】,1.6,309,2014-11-07,无名社,www.bilibili.com/video/av1689531?from=search&seid=336560757642404073,
322,【洛天依】月下独酌【戏腔】,1.6,563,2015-02-25,co桑就是老子,www.bilibili.com/video/av2045657?from=search&seid=336560757642404073,
326,【言和】清平乐·念【一图流存档】【空色幻奏】,1.6,605,2015-04-15,の空色幻奏の,www.bilibili.com/video/av2221052?from=search&seid=336560757642404073,
324,【洛天依翻唱曲】忆红莲,1.6,312,2015-05-10,理科生天依酱,www.bilibili.com/video/av2309728?from=search&seid=336560757642404073,
321,【言和】临安初雨【COVER】,1.6,485,2015-07-12,谷子HM,www.bilibili.com/video/av2561210?from=search&seid=336560757642404073,
327,【幻晓伊古风原创】《泠然》,1.6,468,2016-12-22,boxstar,www.bilibili.com/video/av7644852?from=search&seid=336560757642404073,
328,【小旭PROX洛天依】守宫砂【绛舞乱丸】何芳子传奇竟然是这样的,1.6,337,2017-05-19,小旭PRO,www.bilibili.com/video/av10664618?from=search&seid=9582679352301169375,
325,【洛天依原创曲】青花引,1.6,302,2017-07-16,轻轩P,www.bilibili.com/video/av12234448?from=search&seid=336560757642404073,
335,言和第二张官方专辑The Stage 2试听PV,1.5,590,2013-11-05,ニマス,www.bilibili.com/video/av823387?from=search&seid=854059890036090138,
337,【洛天依】朱砂泪（仙四）,1.5,428,2015-05-01,苏若藓,www.bilibili.com/video/av2273982?from=search&seid=854059890036090138,
330,【洛天依】嫦娥（调教：樱花吹雪丶）,1.5,756,2015-07-12,樱花吹雪丶,www.bilibili.com/video/av2562682?from=search&seid=336560757642404073,
338,【洛天依原创】【画乡】【重置】【雅舍】,1.5,449,2015-10-20,棠风戏子齐忧,www.bilibili.com/video/av3091318?from=search&seid=9582679352301169375,
333,【言和】君临天下【影随龙风】,1.5,511,2015-11-02,影随龙风,www.bilibili.com/video/av3156818?from=search&seid=854059890036090138,
331,【初音ミク V4xβ】权御天下【跨语种汉语调校】【音源测试向】,1.5,359,2016-05-21,B的两次方,www.bilibili.com/video/av4721141?from=search&seid=336560757642404073,
336,【心华&amp;言和】狐言（原创PV付）（伊优、POiSON、Creuzer）（VOCALOID COVER）,1.5,342,2017-05-22,Creuzer,www.bilibili.com/video/av10741506?from=search&seid=854059890036090138,
332,【心华】新·九九八十一【完！整！版！】【折v】,1.5,457,2017-08-27,折折折折v,www.bilibili.com/video/av13868574?from=search&seid=336560757642404073,
334,【洛天依原创】杏花巷【著小生/半木生】,1.5,362,2017-09-15,著小生zoki,www.bilibili.com/video/av14475975?from=search&seid=854059890036090138,
341,【洛天依】菁华浮梦,1.4,415,2012-12-23,卸坂美琴,www.bilibili.com/video/av421826?from=search&seid=9582679352301169375,
343,【洛天依原创】浮游晏龙传【裕剑流】伪中国风【猎奇剧情注意】,1.4,384,2013-06-15,裕剑流P,www.bilibili.com/video/av603308?from=search&seid=9582679352301169375,
339,【洛天依】仙剑抄（PV付，言和和声）,1.4,549,2015-06-27,苏若藓,www.bilibili.com/video/av2487920?from=search&seid=854059890036090138,
340,【洛天依原创】秋风词【清文社】（PV付）,1.4,379,2015-08-08,清文社,www.bilibili.com/video/av2701750?from=search&seid=854059890036090138,
342,【乐正绫x言和原创】三国·千古叹（真三pv付）,1.4,324,2016-02-24,八月不太热,www.bilibili.com/video/av3934786?from=search&seid=9582679352301169375,
344,【言和x洛天依】杨花雪（放心这次是正常的）,1.3,395,2014-01-10,纳兰寻风,www.bilibili.com/video/av906054?from=search&seid=854059890036090138,
345,【洛天依】相思落尽泪归尘【PV付】,1.3,572,2014-04-08,我乃小施,www.bilibili.com/video/av1051952?from=search&seid=854059890036090138,
348,【东方栀子×洛天依原创曲】《回首南巷》【原创PV付】,1.3,721,2015-08-22,松野莫皖,www.bilibili.com/video/av2785769?from=search&seid=17555914592696418784,
347,【洛天依乐正绫言和心华星尘】流年碎片【砖厂浪人/林子点滴】,1.3,443,2017-06-08,砖厂浪人,www.bilibili.com/video/av11171990?from=search&seid=854059890036090138,
349,【乐正绫/洛天依】前尘如梦【溱绫/松鼠】【小剧场付】,1.3,553,2017-07-06,溱绫西陌,www.bilibili.com/video/av11928548?from=search&seid=2627891403852733750,
346,【九九八十一】当三代传说曲融合是怎样的效果?,1.3,324,2017-07-15,剑指辰寰,www.bilibili.com/video/av12218164?from=search&seid=854059890036090138,
353,【洛天依】青衫隐,1.2,423,2012-12-29,卸坂美琴,www.bilibili.com/video/av426684?from=search&seid=3061189408392360629,
354,【洛天依】长歌煞,1.2,342,2013-02-22,水琴,www.bilibili.com/video/av482610?from=search&seid=3061189408392360629,
352,【洛天依 言和】梨花蒹葭【重制】,1.2,477,2013-09-10,Lw222,www.bilibili.com/video/av754679?from=search&seid=3061189408392360629,
357,【言和】昆明湖,1.2,374,2014-06-12,纳兰寻风,www.bilibili.com/video/av1192687?from=search&seid=6496894767740530293,
358,【南北组合唱】 - 三月雨【重置版】,1.2,336,2015-07-23,litteF渣形态,www.bilibili.com/video/av2615729?from=search&seid=17992188428178535618,
350,【洛天依】寒衣调,1.2,369,2015-08-07,飘叶v逐风,www.bilibili.com/video/av2699669?from=search&seid=3061189408392360629,
351,【洛天依/乐正绫】声律启蒙-江,1.2,391,2016-04-04,石光·凡音,www.bilibili.com/video/av4276137?from=search&seid=3061189408392360629,
356,【乐正龙牙】逐梦令【戏腔付】,1.2,381,2017-07-01,古小枫i,www.bilibili.com/video/av11785477?from=search&seid=3061189408392360629,
355,【言和原创曲】大祀官【海鲜面x邪叫x纳兰】,1.2,923,2017-10-26,康师傅の海鲜面,www.bilibili.com/video/av15723437?from=search&seid=3061189408392360629,
362,【言和原创】云溪赋【原创词曲PV】,1.1,433,2013-08-25,康师傅の海鲜面,www.bilibili.com/video/av730689?from=search&seid=9012827258510375631,
364,【洛天依】春来发几枝【重调教 by pineapple】,1.1,346,2013-11-01,pineapple,www.bilibili.com/video/av817600?from=search&seid=8200733078364259746,
363,【洛天依】梨落素影（雨霖仙作品）,1.1,324,2014-05-04,雨霖仙,www.bilibili.com/video/av1104090?from=search&seid=9012827258510375631,
361,【小苹果古风填词】言和翻唱《小壮士》,1.1,471,2014-06-17,一只滑叽叽,www.bilibili.com/video/av1207713?from=search&seid=9012827258510375631,
359,【Days-西门振】新春好（猴赛雷人设-洛天依，乐正绫）,1.1,305,2016-02-13,Days的Wing翼,www.bilibili.com/video/av3821414?from=search&seid=3061189408392360629,
360,【洛天依乐正绫原创】江南纸伞【Vsinger创作赛】,1.1,521,2017-03-17,哆啦A猛叔,www.bilibili.com/video/av9213234?from=search&seid=3061189408392360629,
366,【洛天依】妻书（百合向）,1,498,2013-02-06,死克星,www.bilibili.com/video/av463485?from=search&seid=9012827258510375631,
368,【落花情】【洛天依】【古风】【千樱】,1,355,2015-06-06,赤夜千樱,www.bilibili.com/video/av2405000?from=search&seid=9012827258510375631,
365,【洛天依X乐正绫】山川挽歌【古风翻唱】,1,357,2015-12-14,明遥vicky,www.bilibili.com/video/av3387802?from=search&seid=9012827258510375631,
367,【洛天依.言和.乐正绫.心华】雾霾千年【雾霾风PV付.霜雪千年填词】feat.miku,1,367,2016-02-07,清风雅荷,www.bilibili.com/video/av3776953?from=search&seid=9012827258510375631,
370,【乐正龙牙、乐正绫】红妆【调：鬼面P】,1,322,2017-09-02,鬼面P,www.bilibili.com/video/av14109297?from=search&seid=9012827258510375631,
369,【洛天依原创古风】《别来岁久》【踏云社】原创pv付，抒情古风歌曲【盏月陆离·原创古风】,1,315,2017-09-17,盏月陆离,www.bilibili.com/video/av14526475?from=search&seid=9012827258510375631,